mp_id k_lattice
mp-2804 5.317734
mp-1222828 24.051783
mp-703316 11.647048
mp-28255 7.841840
mp-1211578 1.151486
mp-556983 27.652904
mp-7018 12.075283
mp-5837 15.659113
mp-8354 10.772720
mp-559594 4.009007
mp-22220 6.663942
mp-1180739 14.947369
mp-7538 9.482835
mp-696944 8.393382
mp-554475 11.554036
mp-1078871 25.460782
mp-558977 1.928425
mp-1201646 2.289210
mp-642729 20.919178
mp-770413 6.650384
mp-770579 0.856849
mp-3336 25.400400
mp-11790 4.683421
mp-1097026 48.518541
mp-756166 10.573113
mp-1373566 11.194013
mp-1200571 4.965614
mp-4816 2.402056
mp-1222988 7.803495
mp-5295 10.469573
mp-19957 19.466368
mp-6088 12.138146
mp-552488 8.099843
mp-546790 4.312629
mp-1185232 5.239049
mp-1223219 4.598624
mp-1504268 13.486204
mp-20072 25.900959
mp-27979 0.590052
mp-10288 5.151304
mp-4841 6.464008
mp-1040828 25.781830
mp-989612 6.343497
mp-1222979 6.711020
mp-770494 1.610287
mp-1200097 5.463775
mp-1211227 13.321390
mp-1206717 996015642.978599
mp-1040880 10.524306
mp-16772 0.988988
mp-1205991 11.852796
mp-546672 10.247191
mp-23025 17.898905
mp-756272 5.108438
mp-28853 2.513828
mp-27311 28.239759
mp-768310 6.176487
mp-753069 6.745867
mp-567373 10.436290
mp-23263 4.380332
mp-19051 7.096929
mp-905 6.682685
mp-1212633 10.002495
mp-1095309 12.798675
mp-989643 7.405098
mp-29597 15.306774
mp-755003 10.635729
mp-23023 9.860938
mp-559417 13.577959
mp-334 6.368016
mp-1180738 2.848129
mp-997003 10.321638
mp-1103471 7.315677
mp-556405 12.030759
mp-638731 8.932288
mp-22896 6.543594
mp-1079050 10.465916
mp-24050 11.316606
mp-780421 12.866479
mp-997589 17.982196
mp-997585 18.948996
mp-5304 38.194427
mp-1223057 12403204571.768053
mp-1223117 3.086492
mp-1223262 3.663625
mp-7492 8.181418
mp-8216 9.852449
mp-768518 9.064739
mp-1202486 1.297648
mp-1102055 7.564803
mp-4917 7.326567
mp-753260 13.695249
mp-1223200 5.889656
mp-1223323 10.115348
mp-1211910 10.359334
mp-567777 2.047775
mp-1079283 27.442554
mp-770464 3.875676
mp-1178115 26.232996
mp-1223425 5.912376
mp-780411 5.014351
mp-554286 5.500225
mp-2920 25.209992
mp-771703 9.629068
mp-996952 7.050958
mp-29815 5.520197
mp-997586 18.952630
mp-1223370 8.985827
mp-35907 2.006500
mp-1224718 4.879900
mp-1223362 3.715478
mp-30926 7.846422
mp-1223314 4.479475
mp-1080080 16.965311
mp-1080060 25.423580
mp-1223729 11.483138
mp-560824 4.528182
mp-780422 7.343447
mp-559994 4.115517
mp-1234029 6.456049
mp-1223199 8.670281
mp-555012 4.081794
mp-1223240 7.396066
mp-1223205 6.827510
mp-771698 5.131129
mp-754535 11.111667
mp-766452 4.664632
mp-1223466 9.907129
mp-37829 5.303512
mp-1223157 10.791259
mp-35714 9.178441
mp-768417 12.839233
mp-619791 3.474980
mp-1185199 4.237081
mp-997587 9.184782
mp-1224969 9.291705
mp-1227778 3.928380
mp-19992 7.162016
mp-1223141 11.507403
mp-37478 9.664721
mp-556958 6.757355
mp-559256 5.366889
mp-1223145 3.414435
mp-510747 8.599373
mp-641010 1.363479
mp-1211987 4.547040
mp-31031 8.161721
mp-1223043 7.624048
mp-1205351 4.051189
mp-1223217 8.858965
mp-770474 13.242433
mp-2767430 7.096994
mp-1223069 6.107178
mp-1223149 11.333990
mp-1223078 10.820749
mp-755135 7.893978
mp-1223072 8.525568
mp-1211788 1.416321
mp-1223049 8.593778
mp-1223194 5.088447
mp-754845 19.226852
mp-1223134 17.990557
mp-675223 2.951084
mp-28727 3.189014
mp-1211277 15.766739
mp-1211258 15.859963
mp-554303 4.312980
mp-1019896 5.676441
mp-853024 10.302326
mp-780409 4.996117
mp-1024042 9.408620
mp-1223094 23.796425
mp-772771 14.058230
mp-650031 3.584817
mp-33775 4.447831
mp-3249 19.158128
mp-1223144 9.244231
mp-567320 1.340549
mp-1223346 9.234204
mp-753883 7.263752
mp-771838 8.983774
mp-1211710 2.707620
mp-1211567 2.077451
mp-754172 18.810504
mp-1019893 10.584014
mp-1223119 12.889380
mp-1194197 5.468834
mp-31415 6.578592
mp-1178124 10.921214
mp-1211741 9.763167
mp-1223184 3.207981
mp-1102291 8.272788
mp-1211549 4.914090
mp-1190600 5.946514
mp-17719 9.518148
mp-560523 7.818107
mp-9160 2.570394
mp-556246 7.573638
mp-1223085 7.026181
mp-23117 4.298401
mp-23090 8.537835
mp-6485 4.675915
mp-866696 10.844757
mp-558985 7.132699
mp-781707 4.865558
mp-555191 9.167631
mp-769915 3.965985
mp-540878 5.487655
mp-752569 11.348838
mp-1223146 11.500385
mp-1104307 2.536309
mp-1211495 1.336492
mp-1105333 1.074727
mp-1105594 4.660789
mp-1105893 1.572317
mp-555073 4.494384
mp-645695 2.049340
mp-1198669 1.653888
mp-555681 6.445653
mp-12287 8.945230
mp-561076 5.483184
mp-556659 4.344970
mp-1200409 3.225975
mp-754150 8.293116
mp-1211281 9.277989
mp-1223104 16.043534
mp-1223326 6.157435
mp-582767 6.041152
mp-510566 6.478006
mp-567753 3.361516
mp-6788 12.884618
mp-1223092 18.803811
mp-568082 4.616927
mp-1211290 4.884389
mp-504650 8.584438
mp-510011 4.277169
mp-568484 1.941511
mp-1190945 10.901282
mp-28121 6.540039
mp-1223148 15.875517
mp-540877 5.561536
mp-652961 8.506546
mp-560349 6.334616
mp-1198818 5.627026
mp-4974 15.983997
mp-1203678 1.188576
mp-1178155 9.331724
mp-756599 8.814571
mp-1198687 7.810890
mp-772609 4.576984
mp-555129 3.796440
mp-1196943 1.875383
mp-1192025 10.496571
mp-17155 4.391195
mp-1191568 7.869784
mp-617632 7.394035
mp-554773 4.952044
mp-1191443 6.763168
mp-1223159 17.058595
mp-1190796 4.113867
mp-1211398 8.479813
mp-29824 1.605658
mp-542888 8.032203
mp-504831 6.418122
mp-772579 5.543406
mp-558528 18.455443
mp-1408168 15.995981
mp-1398571 25.291002
mp-760513 8.546788
mp-30162 6.163238
mp-754191 12.265352
mp-4423 23.283887
mp-1223056 18.438714
mp-6000 20.901742
mp-673677 9.456005
mp-753156 13.152293
mp-675564 6.717793
mp-1223063 276073715.457259
mp-8154 14.375063
mp-1195982 6.008254
mp-1198974 3.452250
mp-774193 4.458829
mp-1019895 6.099022
mp-1173034 143838631.798570
mp-1191615 7.137713
mp-559747 14.142819
mp-1223095 10.713794
mp-1211351 11.411753
mp-1192038 7.432413
mp-770454 5.903770
mp-559768 12.530229
mp-769997 3.514433
mp-18051 11.123843
mp-568591 2.534526
mp-781235 24.099056
mp-769720 14.047333
mp-4086 7.169324
mp-1223272 3.252337
mp-17834 5.050585
mp-1212148 3.107803
mp-1097046 18.360326
mp-560740 3.570377
mp-770448 5.797956
mp-7233 11.478394
mp-1211581 4.042173
mp-558724 7.588265
mp-866650 17.408593
mp-753822 5.792712
mp-4078 5.079272
mp-758038 24.259408
mp-752717 5.228938
mp-1202686 4.092373
mp-559822 2.708680
mp-771045 6.109721
mp-5152 8.025012
mp-770889 5.745803
mp-5732 7.865948
mp-14880 4.703030
mp-755026 3.621152
mp-18639 10.701139
mp-559088 1.960365
mp-675458 1.945722
mp-560340 13.670408
mp-36538 7.928831
mp-754794 5.283934
mp-1232041 3.967817
mp-771240 10.776800
mp-752418 3.944908
mp-755887 8.712209
mp-771647 3.885662
mp-557691 9.523018
mp-31249 3.739028
mp-771338 3828080.656454
mp-1223414 2.472784
mp-4547 5.386304
mp-32906 5.075025
mp-32755 1.889549
mp-33406 3.416422
mp-776823 9.033308
mp-1223331 8.656022
mp-676816 7.215090
mp-1232054 5.061936
mp-849727 8.161907
mp-754808 21.051049
mp-1232037 7.791218
mp-546007 13.573747
mp-7475 7.321784
mp-755142 15.371067
mp-1103604 7.793240
mp-1202647 4.024258
mp-1232227 5.514812
mp-775929 6.879222
mp-1232241 2.662117
mp-1211629 5.144790
mp-4511 14.783402
mp-6457 23.669979
mp-25202 10.723903
mp-1211868 10.051322
mp-27539 10.206128
mp-1391671 19.318089
mp-778375 8.515423
mp-32798 2.561866
mp-849661 9.583099
mp-705680 3.234813
mp-12533 10.499751
mp-755450 6.283436
mp-19300 8.068030
mp-757094 10.828192
mp-1197516 2.493590
mp-771121 7.039997
mp-768234 6.963610
mp-1197947 5.894589
mp-756293 9.777931
mp-770847 4.108204
mp-21390 2.525382
mp-1968 18.625609
mp-779287 8.181296
mp-637213 5.306552
mp-770574 1.765026
mp-638261 4.317922
mp-622086 4.939443
mp-768522 3.408892
mp-772850 5.605837
mp-1444903 18.568111
mp-621945 9.249163
mp-1223269 12.489572
mp-2292 3.069270
mp-1180966 12.372897
mp-21532 3.958993
mp-19926 27356074.002095
mp-1211518 12.656190
mp-1211284 5.155801
mp-36395 8.501488
mp-36733 5.328503
mp-1105298 7.862779
mp-1223327 10.714351
mp-768382 13.376682
mp-4350 1.278485
mp-28072 22.254265
mp-1224037 5.545066
mp-1232039 2.303856
mp-756888 13.477432
mp-31273 4.618278
mp-1223417 4.038567
mp-567756 11.285092
mp-1195675 4.292584
mp-1019892 31.558926
mp-16808 3.082742
mp-555349 6.006867
mp-2763318 3.375144
mp-11585 30.723388
mp-752449 14.268936
mp-753102 6.051145
mp-605691 6.284753
mp-1223306 0.516901
mp-8866 1.594065
mp-558229 3.120494
mp-771697 10.530395
mp-1211229 7.873550
mp-866648 2.995468
mp-976347 0.388640
mp-31321 6.733740
mp-673301 7962.690511
mp-1223628 3.606285
mp-1211293 10.630832
mp-975590 0.546890
mp-560490 175619455.647646
mp-1106294 5.519787
mp-973441 5.433539
mp-1188862 5.441835
mp-1106254 4.269197
mp-625406 19.018640
mp-561154 27.241706
mp-28993 2.266268
mp-568896 2.241552
mp-9646 3.020401
mp-768419 6.314729
mp-772193 2.687868
mp-625788 19.095594
mp-773100 4.631006
mp-2030372 11.334764
mp-1223580 5.241611
mp-1223487 6.565452
mp-703350 13.553004
mp-5878 27.352848
mp-974400 0.556441
mp-1223207 3.062743
mp-10161 9.493591
mp-1029336 5.976299
mp-7421 8.603139
mp-567365 0.602683
mp-31418 12.015147
mp-1193473 17.525075
mp-7437 13.701556
mp-1211525 1.802282
mp-1211572 1.671272
mp-7438 6.007461
mp-4658 24.087313
mp-3216543 3.400408
mp-625733 14.221649
mp-9317 11.179074
mp-556631 7.274183
mp-1212009 3.964277
mp-540577 30.523125
mp-625394 11.986447
mp-863678 13.345452
mp-1191459 11.249159
mp-556689 7.785399
mp-1223620 6.113018
mp-758316 2.274876
mp-1223627 10.217762
mp-1223270 13.027408
mp-1194569 5.200572
mp-1194980 4.169002
mp-9318 5.456507
mp-571057 4.511862
mp-612118 0.863573
mp-554334 6.190226
mp-1197756 14.893259
mp-19499 7.406639
mp-11602 14.451328
mp-1087504 7.470304
mp-561141 24.605011
mp-510264 7.965005
mp-8409 49.446972
mp-1211492 9.336760
mp-758742 21.037138
mp-541282 14.143123
mp-18661 24.825473
mp-554508 9.741925
mp-541495 16.419085
mp-863755 10.646383
mp-1223315 8.658058
mp-6376 4.608489
mp-10091 2.396702
mp-18815 9.291758
mp-1211332 21.562990
mp-1211463 11.494243
mp-1095429 4.897223
mp-863754 9.436720
mp-19172 14683989.459697
mp-560167 4.694666
mp-541508 6.113716
mp-6652 16.008559
mp-1223484 1.875117
mp-554783 1.640846
mp-16763 7.018498
mp-645555 4.528159
mp-541148 3.144497
mp-1181308 4.011512
mp-541238 34.253357
mp-1211744 10.922542
mp-559744 1.208217
mp-19496 6.087924
mp-541520 4.836145
mp-1206641 5.915754
mp-1111296 2.296143
mp-1180688 3.833669
mp-1111295 2.592414
mp-1111155 1.252706
mp-1211405 1.186252
mp-12365 8.079795
mp-28048 0.405640
mp-555364 11.529843
mp-1223343 16.486471
mp-1223312 15.529286
mp-559645 9.507215
mp-1211245 7.872395
mp-18487 3.626746
mp-1211257 12.426018
mp-560977 10.285780
mp-1211506 3.086984
mp-1211274 12.901899
mp-1211316 4.112919
mp-571544 4.585744
mp-558666 6.107761
mp-1211484 4.156837
mp-16773 20.296091
mp-753774 30.094926
mp-27716 4.407002
mp-27385 4.549020
mp-1223316 64.915572
mp-728819 13.201950
mp-1181165 16.340997
mp-27209 2.472773
mp-8175 11.306703
mp-2767650 1.301181
mp-710245 7.868175
mp-3614 33.262235
mp-1540904 2.799665
mp-559932 4.181248
mp-1223321 13.152915
mp-1211350 4.340133
mp-4648 7.550482
mp-2072 1.770423
mp-865972 4.026105
mp-558923 7.254685
mp-555150 16.000807
mp-11605 9.668644
mp-1223039 17.723566
mp-540631 10.660463
mp-1211409 3.539341
mp-6013 2.346805
mp-1211532 3.926053
mp-1223615 7.056783
mp-28408 2.923098
mp-1194599 2.206153
mp-12011 11.665028
mp-27185 1.532363
mp-557231 0.956738
mp-1211521 5.540666
mp-1211526 2.455439
mp-1211297 8.012223
mp-1211499 2.036221
mp-1211285 6.193052
mp-1211310 10.923774
mp-1188829 1.473976
mp-31308 2.203804
mp-1190561 14553234.259200
mp-29144 0.891994
mp-17838 5.589417
mp-1223468 9.543944
mp-1223442 1.328893
mp-3486 4.594632
mp-1205548 1.158246
mp-1245826 5.382691
mp-17975 13.355787
mp-1097014 1.840344
mp-1554 2.066935
mp-866639 1.224258
mp-540876 11.255403
mp-1097015 0.836611
mp-1223455 9.773847
mp-1211382 2.807364
mp-571288 3.939592
mp-1211249 12.120534
mp-16814 2.587820
mp-1211375 1.421115
mp-1193412 6.694395
mp-568904 1.362582
mp-541379 1.312596
mp-752538 10.400078
mp-7621 5.046477
mp-28774 2.504700
mp-773066 12.440529
mp-554818 5.736646
mp-1223460 2.353056
mp-1223359 8.298383
mp-23534 1.770169
mp-17541 9.993307
mp-17697 6.064822
mp-554346 11.349043
mp-554119 4.543274
mp-1211326 12.310691
mp-556966 9.292415
mp-9036 5.240324
mp-1223394 9.533652
mp-1203642 21.176918
mp-1006891 783420.759775
mp-1211523 6.290495
mp-557232 9.900146
mp-1211448 0.886288
mp-15783 11.540657
mp-1178133 16.045884
mp-11634 6.149320
mp-1211516 2.463494
mp-17439 17.981507
mp-554581 4651833.906588
mp-1211681 5.535282
mp-1205684 5.173039
mp-23541 1.257664
mp-686016 1.129487
mp-542374 1.800831
mp-1201508 6.140446
mp-541908 1.693312
mp-16293 27.564962
mp-1223741 27.106618
mp-14607 4.981713
mp-28695 16.281525
mp-3481 4.699402
mp-1522534 8.673837
mp-1019889 25.911541
mp-1029418 57.791890
mp-1211497 9.293372
mp-1211342 255753507.132103
mp-9205 15.153748
mp-9268 4.031057
mp-707195 17.120389
mp-1201235 27.415777
mp-567322 1.990850
mp-28439 20.037726
mp-866651 1.717843
mp-6755 4.785079
mp-1211618 8.984181
mp-556888 2957880305.999328
mp-8188 54.699455
mp-23539 2.425861
mp-1180718 18.244144
mp-11604 10.267058
mp-28760 4.844978
mp-1211622 2.725435
mp-2015391 4.104122
mp-28778 14.609663
mp-1211353 7.234639
mp-1211301 6.594345
mp-542642 2.240603
mp-9576 2.399669
mp-10417 7.361728
mp-547792 23.172963
mp-1114031 3.410090
mp-756889 3.621334
mp-560043 3.876344
mp-1114120 3.416786
mp-1113872 60871850.082420
mp-1114033 5.361127
mp-1114123 4.948264
mp-1114034 5.294634
mp-1114036 7.357197
mp-1114032 5.606220
mp-1110633 2.322111
mp-1114035 5.349523
mp-1114178 1.457658
mp-9349 12.918424
mp-1114121 1.850230
mp-1113764 7.253977
mp-1114039 3.146113
mp-14036 7.600089
mp-1114040 5.683933
mp-1114183 2.121437
mp-18837 23.073022
mp-5079 2.525214
mp-757115 12.963882
mp-1223405 8.016150
mp-1223347 22.438640
mp-1223363 2819.368391
mp-7123 4.365987
mp-6560 8.238122
mp-556609 5.301593
mp-1211349 12.472851
mp-1536 2.386606
mp-1196514 5.866850
mp-1195296 3.991221
mp-555490 3.135193
mp-31001 1.007473
mp-1200878 14.082938
mp-1207139 8.289543
mp-27389 1.092860
mp-23634 2.368460
mp-541214 3.946542
mp-15559 1.756496
mp-2741624 12.565382
mp-755480 7.434676
mp-1223307 6.454655
mp-554155 26.230083
mp-29055 3.460647
mp-4757 7.734324
mp-11703 8.365355
mp-558546 6.431816
mp-1114046 3.905745
mp-1113768 16.966019
mp-1114122 1.260100
mp-1078205 9.350181
mp-1113892 10.004094
mp-1114124 3.346403
mp-1114043 6.268476
mp-1114184 2.000299
mp-989529 5.743259
mp-1114041 5.352221
mp-1114044 5.497045
mp-554941 5.275238
mp-1223349 9.538947
mp-1211320 5.925418
mp-561478 3.571183
mp-1211377 8.784033
mp-570158 2.267386
mp-556756 10.224406
mp-7012 7.182129
mp-6500 3.577852
mp-1198971 3.332550
mp-618807 5.781545
mp-11132 2.761881
mp-541581 3.898433
mp-1113984 7.968010
mp-1211560 3.584090
mp-15782 17.689688
mp-13190 12.548983
mp-1519012 1185465012.090197
mp-1223311 5.925258
mp-5273 5.193409
mp-9348 10.155711
mp-674993 1.241356
mp-560569 550634910.572809
mp-1095520 10.694229
mp-31508 3161773.149743
mp-2911857 3.538372
mp-14796 0.746855
mp-541601 10.567465
mp-1206970 17.094496
mp-1522216 15.949515
mp-866637 2.604691
mp-1211504 0.710207
mp-13981 20.795338
mp-18625 1.093576
mp-1211538 13.521698
mp-18040 5.864362
mp-12012 6.763999
mp-862850 3077254.882362
mp-505495 33.490176
mp-1211425 8.115758
mp-13538 7.882017
mp-1019891 6.994888
mp-571452 2.877595
mp-699437 16.538536
mp-24262 21.768917
mp-5039 145971184.256032
mp-1223489 6.610579
mp-567710 1.363502
mp-557880 9.293032
mp-1200142 4841691.535120
mp-21526 0.594134
mp-8267 14.204438
mp-30533 1.912671
mp-28574 2.429609
mp-4608 30.254149
mp-23959 10.124709
mp-1198928 2.875064
mp-554057 10.362730
mp-1223421 7.761793
mp-1211912 10.402740
mp-695799 20.675718
mp-696752 36.863460
mp-11010 3.028690
mp-11603 9.875150
mp-559062 7.203691
mp-7441 9.626845
mp-1211343 5.684378
mp-638150 4.530400
mp-1006885 12.745330
mp-754158 23.538911
mp-861866 10.195404
mp-558128 10.222096
mp-558831 10.792082
mp-1211534 3.413783
mp-559456 7.394622
mp-1211391 8.034248
mp-1196962 13.666235
mp-1211600 4.521675
mp-669359 1.532149
mp-14316 6.906429
mp-557985 4.685597
mp-14665 4.852968
mp-768864 17.681241
mp-1211471 6.919146
mp-24263 18.577300
mp-1223480 7.801230
mp-935811 60.787449
mp-4342 25.983111
mp-7571 3.767937
mp-1188228 13.358283
mp-560407 18.042583
mp-1211369 12.485332
mp-7940 7.182682
mp-7938 25.571523
mp-1245791 11.683860
mp-1106233 7.064376
mp-1223401 7.662295
mp-1101628 7.692609
mp-1106168 22.199637
mp-1194929 6.931176
mp-11740 4.042593
mp-557940 4.049872
mp-5246 1529433323.244788
mp-558632 14.474707
mp-1224036 5.321286
mp-642648 16.001039
mp-17377 15.870579
mp-2205912 7.886357
mp-1192824 5.457139
mp-773047 10.121947
mp-1223396 13.505325
mp-8755 3.979195
mp-28595 4.427892
mp-707463 4.366111
mp-28383 8.683142
mp-556934 15.800548
mp-1223583 7.286629
mp-1223402 22.160978
mp-555076 1.414807
mp-542972 4.254772
mp-27998 18.411275
mp-1223400 14.350881
mp-6599 4.763525
mp-555552 9.579060
mp-1223445 3.709283
mp-1211758 1.530344
mp-1195772 1.723275
mp-1211396 7.628294
mp-6433 17.158214
mp-1078554 22.747815
mp-558129 23.365536
mp-1223317 30.107742
mp-1223705 9.346203
mp-558777 11.743751
mp-556741 5.092458
mp-559977 8.314796
mp-1211721 13.149047
mp-555576 9.876273
mp-1223376 8.899970
mp-1002081 5.900242
mp-1019888 98.816671
mp-545359 21.614053
mp-1007637 27.119405
mp-1223318 30.749533
mp-1223382 6.808240
mp-559067 6.947157
mp-8263 11.733133
mp-16921 3.074719
mp-17785 9.898297
mp-567177 4.756373
mp-15724 12.074084
mp-1223313 13.972903
mp-1223392 11.431764
mp-1223378 7.080932
mp-19432 14.518914
mp-1223387 5.685625
mp-560767 30.750066
mp-558085 11.831793
mp-1223410 20.505992
mp-1205325 19.704897
mp-557183 18.545894
mp-6758 1.196677
mp-1223519 10.459388
mp-17889 25.390731
mp-9475 22990265.276829
mp-36903 8.360674
mp-5158 0.145832
mp-676851 4.728007
mp-29200 11.421179
mp-2767096 8.447765
mp-546787 10.469272
mp-1223345 45.818883
mp-1191101 18.718574
mp-1223632 3.819304
mp-1020193 321484325.715088
mp-23737 43.113628
mp-1223364 37.320267
mp-556136 4.122455
mp-3448 42.850468
mp-6920 12.573301
mp-2767254 18.139056
mp-675625 12.476007
mp-1019105 3.701958
mp-1019089 32.213167
mp-1018737 36.593386
mp-672644 6.697332
mp-1211734 4.234208
mp-1007636 19.146674
mp-1212061 4.669959
mp-23758 57.795969
mp-27865 5.111434
mp-1223469 25.953999
mp-18719 7.513225
mp-14058 32.406997
mp-571414 63.428814
mp-1067154 11.710111
mp-827 13.243782
mp-568439 49.972723
mp-568428 65.069604
mp-4495 7.060493
mp-7089 4.794921
mp-8756 13.350261
mp-774907 28.466344
mp-722181 18.024340
mp-560614 12.654022
mp-19046 9.527556
mp-555206 6.587109
mp-17138 12.865100
mp-560582 8.081122
mp-6800 29.732160
mp-1178142 11.128651
mp-6179 29.940357
mp-1211625 4.050649
mp-1194722 5.283821
mp-558102 38.724565
mp-6318 24.624059
mp-1211454 8.324501
mp-559395 10.757205
mp-1211421 13.253391
mp-558795 13.822472
mp-551092 25.246491
mp-556237 11.230076
mp-767424 12.708413
mp-1104930 23.836087
mp-8430 24.075237
mp-1211901 11.770423
mp-558628 20.182658
mp-562137 11.356135
mp-1211459 3.451436
mp-1188395 24.085511
mp-1211517 13.200761
mp-1211243 11.892728
mp-12924 15.296981
mp-23582 27.504319
mp-1211480 3.641876
mp-861938 12.113616
mp-11739 4.518091
mp-1211461 4.660482
mp-556902 21.801157
mp-1211546 15.388225
mp-1211498 19.479498
mp-1223523 7.624134
mp-1520574 13.823631
mp-18002 11.626227
mp-559106 11.194950
mp-1223447 13.627826
mp-1223532 8.143180
mp-1211260 5.112449
mp-642350 12.966065
mp-1518732 16.475990
mp-6253 17.219266
mp-556475 8.832444
mp-9059 33.340557
mp-1223551 7.118864
mp-1223501 24.579052
mp-554034 10.855812
mp-1211494 7.901536
mp-560649 7.307770
mp-571662 3.760278
mp-1211473 8.542717
mp-21097 4.554067
mp-540962 15.385444
mp-1211641 3.692943
mp-1195137 7.157051
mp-1211400 10.580877
mp-1112170 6.076978
mp-1112296 8.729975
mp-1110931 1.084378
mp-1120779 6.136158
mp-22932 2.027314
mp-1223498 7.543827
mp-677262 0.925311
mp-1197966 28.646783
mp-1195253 2.545859
mp-15781 19.358652
mp-861606 7.075029
mp-1223488 7.008534
mp-557734 4.879993
mp-1211443 7.921932
mp-22199 7.567177
mp-15786 12.907163
mp-1211816 3.141290
mp-505700 1.156348
mp-2212275 5.205568
mp-1224365 1.756483
mp-27599 7.213257
mp-1018031 36.046063
mp-22901 2.359601
mp-19851 4.085885
mp-1223446 8.868852
mp-28529 1.812565
mp-23487 1.305188
mp-1211478 4.170014
mp-558861 4.446971
mp-726865 1.992388
mp-16559 4.847267
mp-1078836 3.305198
mp-1211556 6.154865
mp-1524274 1.701391
mp-2762888 379604.153471
mp-505412 3.610271
mp-558826 11.758091
mp-647366 2.246301
mp-22583 10.883238
mp-1202587 5.610495
mp-1211594 3.250048
mp-31030 5.467523
mp-1192188 7.237488
mp-1211449 11.850516
mp-568379 1.713503
mp-17966 14.544220
mp-628908 2841235.473912
mp-1080058 3.588883
mp-23562 10.026966
mp-1180884 5.644732
mp-1200675 1.558816
mp-626785 22.887385
mp-11606 5.509136
mp-1192205 2.563799
mp-7483 2.019123
mp-14469 6.015953
mp-643989 7.628210
mp-9855 11.655931
mp-24625 4.068943
mp-753054 1.647234
mp-983327 16.069882
mp-9804 8.536892
mp-725939 0.829380
mp-8709 21.403206
mp-650228 4.995073
mp-1195297 6.410121
mp-28196 10.170767
mp-1211303 0.711431
mp-38011 19.135632
mp-23724 12.787527
mp-23846 16.399520
mp-24433 27.514029
mp-695892 275591346.712913
mp-556463 11.304806
mp-974267 12.514416
mp-706579 2.560402
mp-998612 3.419074
mp-6678 2.557507
mp-1223543 2.292912
mp-998412 5.626239
mp-998231 10.590288
mp-24428 19.470225
mp-1203452 19.839444
mp-696649 1.177708
mp-1180593 2.439928
mp-554505 14.776822
mp-1200593 2.965624
mp-554859 2.002491
mp-998613 5.466772
mp-1223560 1.092706
mp-1097013 2.188944
mp-1201758 3.143022
mp-632812 1.746195
mp-6955 20.708908
mp-680577 1.974478
mp-1203541 5.323242
mp-29374 1.859518
mp-29402 0.577781
mp-17965 0.589325
mp-28680 1.232213
mp-676232 7.890331
mp-1211655 6.661496
mp-866646 2.055787
mp-1211447 23661804.394930
mp-707068 9.020491
mp-463 37.427630
mp-1029404 36.071595
mp-24084 36.624488
mp-18348 14.425797
mp-733655 2.819859
mp-29331 12.528463
mp-1192275 4.517762
mp-16560 5.671813
mp-2767129 1.921358
mp-9263 3.915489
mp-18572 19.572794
mp-1211690 2.032397
mp-555554 23.156122
mp-554741 4.502763
mp-30219 3.376498
mp-1211811 7.475231
mp-697284 9.277768
mp-766021 1.227218
mp-17650 5.171999
mp-181 4.795995
mp-557918 17.300725
mp-18203 32.386095
mp-1211612 4.680237
mp-28270 7.702287
mp-696983 10.452664
mp-7436 6.783544
mp-1211686 3.743613
mp-1211551 10.496952
mp-1147551 23.639563
mp-11114 5.331284
mp-3982 15.206539
mp-1211628 11.376896
mp-9807 13.628816
mp-622199 3.120146
mp-1211771 5.294028
mp-15785 302373401.091321
mp-23022 7.203530
mp-1223528 6.148192
mp-540942 1.533850
mp-505349 9.090898
mp-2209593 5.451233
mp-1211658 10.910934
mp-6479 18.072010
mp-1211565 10.066621
mp-10175 17.560065
mp-23289 15.011698
mp-1211595 8.013902
mp-1223555 6.656001
mp-15408 6.773970
mp-1103519 5.995571
mp-557728 3.853313
mp-558063 4.150112
mp-556084 9.535589
mp-669330 1.875900
mp-559172 1.782131
mp-9628 6.316459
mp-1211601 4.012972
mp-1211619 8.579524
mp-7911 9.465310
mp-23526 6.553822
mp-23193 9.366493
mp-9868 3189020.624093
mp-18555 8.212948
mp-558010 10.128536
mp-557449 3.001793
mp-4950 29.394493
mp-1211589 15.714318
mp-23082 6.626685
mp-1199182 1.247003
mp-1105494 2.121121
mp-1194436 3.533719
mp-1192531 2.330374
mp-18451 5.809093
mp-1223529 7.981657
mp-1018736 41748844.819005
mp-7435 6.965013
mp-23442 2.393716
mp-1105914 14.600737
mp-1205722 1.713273
mp-555023 25.305377
mp-1211643 5.472136
mp-1200343 1.833803
mp-1211648 2.355707
mp-1223594 16.723580
mp-1223520 10.262761
mp-601401 4.970363
mp-998601 13.988716
mp-998749 5.946304
mp-5926 12.405803
mp-1196758 1326186.316593
mp-643749 13.862740
mp-1223546 22.868358
mp-998421 5.988281
mp-570891 6.175855
mp-29799 2.076250
mp-998599 46292.301800
mp-554421 3.584332
mp-504669 3.537403
mp-36539 5.701704
mp-557724 3673277741.190088
mp-1223509 8.454399
mp-1211746 11.497003
mp-1223584 1.367275
mp-1223463 6.264933
mp-7324 36.248706
mp-1223443 13.598644
mp-23251 6.964927
mp-1211696 11.154635
mp-1205512 18.191866
mp-23572 3.426164
mp-557437 2.082867
mp-568802 2.855290
mp-23136 6.405810
mp-11017 7.062546
mp-30988 8.425726
mp-23550 8.985971
mp-1223535 7.608109
mp-23571 1.327913
mp-560616 13.370505
mp-18156 3.286669
mp-1192590 4.487356
mp-27428 4.006240
